benchmark,family,result,time,memory,conflict,decision,stage
mbo_E15E21,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E15E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E15E23,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E15E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E15E25,20161105-Sturm-MBO,unknown,92.12,9425.95,2.0,0,14.0
mbo_E15E26,20161105-Sturm-MBO,unknown,79.06,4850.23,2.0,0,14.0
mbo_E15E27,20161105-Sturm-MBO,unknown,252.21,9945.74,2.0,0,14.0
mbo_E15E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E15,20161105-Sturm-MBO,unsat,18.98,185.99,78.0,0,236.0
mbo_E16E17,20161105-Sturm-MBO,unsat,29.25,661.15,35.0,0,485.0
mbo_E16E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E16E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E16E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E16E21,20161105-Sturm-MBO,unsat,22.5,364.55,43.0,0,400.0
mbo_E16E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E16E23,20161105-Sturm-MBO,unsat,25.62,629.68,42.0,0,412.0
mbo_E16E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E16E25,20161105-Sturm-MBO,unknown,85.18,5104.54,2.0,0,14.0
mbo_E16E26,20161105-Sturm-MBO,unsat,16.02,34.55,83.0,0,98.0
mbo_E16E27,20161105-Sturm-MBO,unsat,17.55,104.81,96.0,0,196.0
mbo_E16E28,20161105-Sturm-MBO,unsat,23.65,655.78,36.0,0,471.0
mbo_E16,20161105-Sturm-MBO,unsat,15.89,20.98,111.0,23.0,113.0
mbo_E17E18,20161105-Sturm-MBO,unknown,123.97,9506.18,2.0,0,14.0
mbo_E17E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E17E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E17E21,20161105-Sturm-MBO,timeout,1199.99,666.68,0,0,0
mbo_E17E22,20161105-Sturm-MBO,unknown,110.72,4937.84,2.0,0,14.0
mbo_E17E23,20161105-Sturm-MBO,unsat,0.01,18.37,6.0,0,6.0
mbo_E17E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E17E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E17E26,20161105-Sturm-MBO,unsat,22.63,636.82,40.0,0,427.0
mbo_E17E27,20161105-Sturm-MBO,unsat,21.11,99.29,454.0,63.0,450.0
mbo_E17E28,20161105-Sturm-MBO,unsat,33.01,639.85,449.0,165.0,696.0
mbo_E17,20161105-Sturm-MBO,unsat,0.0,18.36,5.0,0,5.0
mbo_E18E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18E21,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18E22,20161105-Sturm-MBO,unknown,79.59,5137.17,2.0,0,14.0
mbo_E18E23,20161105-Sturm-MBO,unknown,71.36,4780.99,2.0,0,14.0
mbo_E18E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18E26,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18E27,20161105-Sturm-MBO,unknown,180.86,9592.17,2.0,0,14.0
mbo_E18E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E18,20161105-Sturm-MBO,unsat,23.84,190.52,73.0,0,250.0
mbo_E19E20,20161105-Sturm-MBO,unknown,67.29,4908.33,2.0,0,14.0
mbo_E19E21,20161105-Sturm-MBO,unsat,53.45,2521.66,18.0,0,928.0
mbo_E19E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E19E23,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E19E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E19E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E19E26,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E19E27,20161105-Sturm-MBO,unknown,178.34,9624.59,2.0,0,14.0
mbo_E19E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E19,20161105-Sturm-MBO,unsat,23.55,183.83,77.0,0,236.0
mbo_E1E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E11,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E14,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E16,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E17,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E21,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E23,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E26,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E27,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E2,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E3,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E4,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E5,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E6,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E7,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E8,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1E9,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E1,20161105-Sturm-MBO,unsat,58.66,1422.62,21.0,0,789.0
mbo_E20E21,20161105-Sturm-MBO,unsat,2.14,18.41,22.0,4.0,18.0
mbo_E20E22,20161105-Sturm-MBO,unsat,23.61,647.39,38.0,0,452.0
mbo_E20E23,20161105-Sturm-MBO,unsat,23.0,360.22,46.0,0,382.0
mbo_E20E24,20161105-Sturm-MBO,unsat,25.65,663.24,36.0,0,480.0
mbo_E20E25,20161105-Sturm-MBO,unsat,23.24,656.31,36.0,0,473.0
mbo_E20E26,20161105-Sturm-MBO,unsat,24.66,632.35,42.0,0,414.0
mbo_E20E27,20161105-Sturm-MBO,unsat,17.8,64.6,132.0,0,147.0
mbo_E20E28,20161105-Sturm-MBO,unsat,24.79,632.33,42.0,0,413.0
mbo_E20,20161105-Sturm-MBO,unsat,0.17,18.35,121.0,39.0,86.0
mbo_E21E22,20161105-Sturm-MBO,timeout,1199.99,715.79,0,0,0
mbo_E21E23,20161105-Sturm-MBO,unsat,0.15,18.35,56.0,5.0,51.0
mbo_E21E24,20161105-Sturm-MBO,unsat,27.84,638.01,43.0,0,405.0
mbo_E21E25,20161105-Sturm-MBO,timeout,1199.98,716.16,0,0,0
mbo_E21E26,20161105-Sturm-MBO,unsat,0.4,18.38,45.0,6.0,40.0
mbo_E21E27,20161105-Sturm-MBO,unsat,0.02,18.36,24.0,3.0,21.0
mbo_E21E28,20161105-Sturm-MBO,unsat,0.43,18.37,49.0,7.0,43.0
mbo_E21,20161105-Sturm-MBO,unsat,0.0,18.27,2.0,0,2.0
mbo_E22E23,20161105-Sturm-MBO,unsat,0.01,18.46,6.0,0,6.0
mbo_E22E24,20161105-Sturm-MBO,unsat,24.8,673.83,34.0,0,508.0
mbo_E22E25,20161105-Sturm-MBO,unsat,26.58,669.2,34.0,0,501.0
mbo_E22E26,20161105-Sturm-MBO,unsat,24.39,639.96,40.0,0,434.0
mbo_E22E27,20161105-Sturm-MBO,unsat,17.29,100.85,111.0,0,175.0
mbo_E22E28,20161105-Sturm-MBO,unsat,30.99,647.12,38.0,0,450.0
mbo_E22,20161105-Sturm-MBO,unsat,0.0,18.36,5.0,0,5.0
mbo_E23E24,20161105-Sturm-MBO,unsat,30.48,652.24,39.0,0,438.0
mbo_E23E25,20161105-Sturm-MBO,unsat,28.56,646.94,40.0,0,431.0
mbo_E23E26,20161105-Sturm-MBO,unsat,0.03,18.37,24.0,2.0,22.0
mbo_E23E27,20161105-Sturm-MBO,unsat,0.0,18.37,4.0,0,4.0
mbo_E23E28,20161105-Sturm-MBO,unsat,0.0,18.37,4.0,0,4.0
mbo_E23,20161105-Sturm-MBO,unsat,0.0,18.27,2.0,0,2.0
mbo_E24E25,20161105-Sturm-MBO,unsat,27.14,683.29,32.0,0,529.0
mbo_E24E26,20161105-Sturm-MBO,unsat,27.1,656.31,36.0,0,471.0
mbo_E24E27,20161105-Sturm-MBO,unsat,0.04,18.45,71.0,19.0,52.0
mbo_E24E28,20161105-Sturm-MBO,unsat,0.05,18.75,6.0,0,6.0
mbo_E24,20161105-Sturm-MBO,unsat,0.02,18.36,89.0,6.0,83.0
mbo_E25E26,20161105-Sturm-MBO,unsat,16.82,34.47,83.0,0,98.0
mbo_E25E27,20161105-Sturm-MBO,unsat,17.57,104.1,97.0,0,196.0
mbo_E25E28,20161105-Sturm-MBO,unsat,42.91,660.93,36.0,0,471.0
mbo_E25,20161105-Sturm-MBO,unsat,15.95,20.92,108.0,12.0,115.0
mbo_E26E27,20161105-Sturm-MBO,unsat,0.01,18.36,4.0,0,4.0
mbo_E26E28,20161105-Sturm-MBO,unsat,0.09,18.37,18.0,2.0,16.0
mbo_E26,20161105-Sturm-MBO,unsat,0.0,18.27,2.0,0,2.0
mbo_E27E28,20161105-Sturm-MBO,unsat,0.0,18.37,4.0,0,4.0
mbo_E27,20161105-Sturm-MBO,unsat,0.0,18.26,0,0,0
mbo_E28,20161105-Sturm-MBO,unsat,0.0,18.37,3.0,0,3.0
mbo_E2E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E11,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E14,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E16,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E17,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E21,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E23,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E26,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E27,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E3,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E4,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E5,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E6,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E7,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E8,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2E9,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E2,20161105-Sturm-MBO,unsat,51.67,1426.04,21.0,0,789.0
mbo_E3E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E11,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E14,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E16,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E17,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E21,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E23,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E26,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E27,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E4,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E5,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E6,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E7,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E8,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3E9,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E3,20161105-Sturm-MBO,unsat,43.12,1420.88,21.0,0,789.0
mbo_E4E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E11,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E14,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E16,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E17,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E21,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E23,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E26,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E27,20161105-Sturm-MBO,unknown,185.8,9799.5,2.0,0,14.0
mbo_E4E28,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E5,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E6,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E7,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E8,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4E9,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E4,20161105-Sturm-MBO,unsat,54.05,1281.84,29.0,0,590.0
mbo_E5E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E11,20161105-Sturm-MBO,unsat,26.07,346.23,50.0,0,351.0
mbo_E5E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E16,20161105-Sturm-MBO,unsat,34.73,1270.44,26.0,0,644.0
mbo_E5E17,20161105-Sturm-MBO,unsat,29.59,1247.39,28.0,0,607.0
mbo_E5E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E21,20161105-Sturm-MBO,unsat,0.28,18.93,46.0,3.0,43.0
mbo_E5E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E23,20161105-Sturm-MBO,unsat,0.13,18.97,27.0,1.0,26.0
mbo_E5E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E26,20161105-Sturm-MBO,unsat,0.04,18.85,6.0,0,6.0
mbo_E5E27,20161105-Sturm-MBO,unsat,0.16,18.47,40.0,8.0,32.0
mbo_E5E28,20161105-Sturm-MBO,unsat,26.55,666.94,35.0,0,496.0
mbo_E5E6,20161105-Sturm-MBO,unsat,34.32,1276.18,26.0,0,651.0
mbo_E5E7,20161105-Sturm-MBO,unsat,0.04,18.77,6.0,0,6.0
mbo_E5E8,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E5E9,20161105-Sturm-MBO,unsat,30.93,1244.96,28.0,0,602.0
mbo_E5,20161105-Sturm-MBO,unsat,0.01,18.36,5.0,0,5.0
mbo_E6E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E11,20161105-Sturm-MBO,unsat,19.29,339.5,53.0,0,333.0
mbo_E6E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E14,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E16,20161105-Sturm-MBO,unsat,23.74,682.92,32.0,0,529.0
mbo_E6E17,20161105-Sturm-MBO,unsat,22.46,664.01,35.0,0,492.0
mbo_E6E18,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E19,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E20,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E21,20161105-Sturm-MBO,timeout,1199.99,958.34,0,0,0
mbo_E6E22,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E23,20161105-Sturm-MBO,unsat,22.4,640.11,39.0,0,438.0
mbo_E6E24,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E25,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E26,20161105-Sturm-MBO,unsat,21.81,654.52,36.0,0,471.0
mbo_E6E27,20161105-Sturm-MBO,unsat,16.89,105.59,588.0,126.0,591.0
mbo_E6E28,20161105-Sturm-MBO,unsat,0.04,18.82,6.0,0,6.0
mbo_E6E7,20161105-Sturm-MBO,unsat,20.18,362.61,314.0,93.0,603.0
mbo_E6E8,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E6E9,20161105-Sturm-MBO,unsat,27.25,666.0,35.0,0,496.0
mbo_E6,20161105-Sturm-MBO,unsat,0.03,18.35,67.0,9.0,58.0
mbo_E7E10,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E7E11,20161105-Sturm-MBO,unsat,0.0,18.37,4.0,0,4.0
mbo_E7E12,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E7E13,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E7E14,20161105-Sturm-MBO,memoryout,0,0,0,0,0
mbo_E7E15,20161105-Sturm-MBO,memoryout,0,0,0,0,0
